"group","year","size","mean_grade","date","map","action"
"Achernar",1617,5,10,"15/11/2016 13:29:20",5,1
"Achernar",1617,5,10,"15/11/2016 13:29:20",5,2
"Achernar",1617,5,10,"15/11/2016 13:29:23",5,3
"Achernar",1617,5,10,"15/11/2016 13:29:26",5,4
"Achernar",1617,5,10,"15/11/2016 13:29:27",5,5
"Achernar",1617,5,10,"15/11/2016 13:29:53",6,1
"Achernar",1617,5,10,"15/11/2016 13:29:53",6,2
"Achernar",1617,5,10,"15/11/2016 13:29:56",6,3
"Achernar",1617,5,10,"15/11/2016 13:30:34",6,1
"Achernar",1617,5,10,"15/11/2016 13:30:35",6,2
"Achernar",1617,5,10,"15/11/2016 13:30:37",6,3
"Achernar",1617,5,10,"15/11/2016 13:31:18",6,1
"Achernar",1617,5,10,"15/11/2016 13:31:18",6,2
"Achernar",1617,5,10,"15/11/2016 13:31:20",6,3
"Achernar",1617,5,10,"15/11/2016 13:31:43",6,1
"Achernar",1617,5,10,"15/11/2016 13:31:43",6,2
"Achernar",1617,5,10,"15/11/2016 13:32:41",6,1
"Achernar",1617,5,10,"15/11/2016 13:32:41",6,2
"Achernar",1617,5,10,"15/11/2016 13:32:43",6,3
"Achernar",1617,5,10,"15/11/2016 13:33:11",6,1
"Achernar",1617,5,10,"15/11/2016 13:33:11",6,2
"Achernar",1617,5,10,"15/11/2016 13:34:51",6,1
"Achernar",1617,5,10,"15/11/2016 13:34:51",6,2
"Achernar",1617,5,10,"15/11/2016 13:34:53",6,3
"Achernar",1617,5,10,"15/11/2016 13:35:05",6,1
"Achernar",1617,5,10,"15/11/2016 13:35:06",6,2
"Achernar",1617,5,10,"15/11/2016 13:36:27",6,1
"Achernar",1617,5,10,"15/11/2016 13:36:27",6,2
"Achernar",1617,5,10,"15/11/2016 13:37:15",6,1
"Achernar",1617,5,10,"15/11/2016 13:37:15",6,2
"Achernar",1617,5,10,"15/11/2016 13:37:18",6,3
"Achernar",1617,5,10,"15/11/2016 13:37:43",6,1
"Achernar",1617,5,10,"15/11/2016 13:37:44",6,2
"Achernar",1617,5,10,"15/11/2016 13:37:46",6,3
"Achernar",1617,5,10,"15/11/2016 13:39:05",7,1
"Achernar",1617,5,10,"15/11/2016 13:39:06",7,2
"Achernar",1617,5,10,"15/11/2016 13:39:08",7,3
"Achernar",1617,5,10,"15/11/2016 13:39:13",7,4
"Achernar",1617,5,10,"15/11/2016 13:39:14",7,5
"Achernar",1617,5,10,"15/11/2016 13:39:50",8,1
"Achernar",1617,5,10,"15/11/2016 13:39:50",8,2
"Achernar",1617,5,10,"15/11/2016 13:39:52",8,3
"Achernar",1617,5,10,"15/11/2016 13:40:00",8,4
"Achernar",1617,5,10,"15/11/2016 13:40:01",8,5
"Achernar",1617,5,10,"15/11/2016 13:40:43",9,1
"Achernar",1617,5,10,"15/11/2016 13:40:44",9,2
"Achernar",1617,5,10,"15/11/2016 13:40:46",9,3
"Achernar",1617,5,10,"15/11/2016 13:40:49",9,4
"Achernar",1617,5,10,"15/11/2016 13:41:25",9,1
